Date,Last,Settlement Price,Change,% Change,Bid,Ask,Open Interest,CVol
6/26/2013,34511.00,34519.00,429,1.26,"34,517.00","34,520.00","131,820.00",49703
6/27/2013,34594.00,34595.00,76,0.22,"34,589.00","34,600.00","133,497.00",41768
6/28/2013,34710.00,34805.00,210,0.61,"34,803.00","34,806.00","133,452.00",42572
7/1/2013,35318.00,35345.00,540,1.55,"35,341.00","35,349.00","133,322.00",48049
7/2/2013,35133.00,35185.00,-160,-0.45,"35,182.00","35,188.00","133,315.00",44168
7/3/2013,34879.00,34776.00,-409,-1.16,"34,772.00","34,779.00","136,740.00",45068
7/4/2013,35490.00,35422.00,646,1.86,"35,415.00","35,428.00","133,559.00",26920
7/5/2013,34646.00,34579.00,-843,-2.38,"34,576.00","34,582.00","137,189.00",41346
7/8/2013,35217.00,35249.00,670,1.94,"35,242.00","35,255.00","135,977.00",46357
7/9/2013,35234.00,35198.00,-51,-0.14,"35,195.00","35,201.00","136,317.00",39816
7/10/2013,35090.00,35111.00,-87,-0.25,"35,106.00","35,115.00","136,346.00",33784
7/11/2013,36115.00,35992.00,881,2.51,"35,988.00","35,996.00","133,271.00",36628
7/12/2013,36130.00,36118.00,126,0.35,"36,113.00","36,122.00","130,937.00",29767
7/15/2013,36106.00,36082.00,-36,-0.1,"36,079.00","36,084.00","132,421.00",31980
7/16/2013,35770.00,35738.00,-344,-0.95,"35,736.00","35,740.00","132,173.00",28220
7/17/2013,36234.00,36305.00,567,1.59,"36,301.00","36,309.00","131,179.00",37899
7/18/2013,36400.00,36452.00,147,0.4,"36,450.00","36,454.00","131,687.00",30455
7/19/2013,36000.00,35948.00,-504,-1.38,"35,945.00","35,950.00","130,901.00",32559
7/22/2013,36290.00,36263.00,315,0.88,"36,260.00","36,265.00","128,675.00",29450
7/23/2013,36445.00,36478.00,215,0.59,"36,475.00","36,480.00","129,742.00",33658
7/24/2013,36278.00,36241.00,-237,-0.65,"36,236.00","36,245.00","129,457.00",28263
7/25/2013,36066.00,36072.00,-169,-0.47,"36,065.00","36,079.00","130,496.00",39186
7/26/2013,35865.00,35863.00,-209,-0.58,"35,856.00","35,870.00","130,878.00",25938
7/29/2013,36062.00,36214.00,351,0.98,"36,208.00","36,220.00","131,473.00",25864
7/30/2013,36320.00,36345.00,131,0.36,"36,340.00","36,349.00","131,098.00",34660
7/31/2013,36620.00,36654.00,309,0.85,"36,649.00","36,659.00","133,067.00",41534
8/1/2013,37271.00,37275.00,621,1.69,"37,272.00","37,278.00","135,092.00",39330
8/2/2013,37101.00,37093.00,-182,-0.49,"37,090.00","37,095.00","134,824.00",37104
8/5/2013,37113.00,37116.00,23,0.06,"37,112.00","37,119.00","136,471.00",31650
8/6/2013,37029.00,36927.00,-189,-0.51,"36,920.00","36,934.00","138,829.00",29221
8/7/2013,36939.00,36960.00,33,0.09,"36,954.00","36,965.00","138,115.00",30394
8/8/2013,37146.00,37092.00,132,0.36,"37,088.00","37,096.00","138,532.00",23578
8/12/2013,37871.00,37954.00,862,2.32,"37,949.00","37,958.00","139,596.00",37615
8/13/2013,38169.00,38088.00,134,0.35,"38,086.00","38,090.00","139,493.00",34730
8/14/2013,38429.00,38407.00,319,0.84,"38,405.00","38,409.00","140,336.00",24797
8/15/2013,38053.00,37935.00,-472,-1.23,"37,930.00","37,940.00","140,366.00",28683
8/16/2013,38525.00,38530.00,595,1.57,"38,525.00","38,535.00","141,376.00",32237
8/19/2013,38300.00,38327.00,-203,-0.53,"38,322.00","38,331.00","141,705.00",32744
8/20/2013,38227.00,38246.00,-81,-0.21,"38,245.00","38,246.00","143,128.00",33458
8/21/2013,38170.00,38248.00,2,0.01,"38,246.00","38,249.00","143,512.00",26792
8/22/2013,38401.00,38486.00,238,0.62,"38,482.00","38,490.00","144,747.00",34820
8/23/2013,38477.00,38498.00,12,0.03,"38,495.00","38,501.00","143,347.00",26112
8/26/2013,38840.00,38800.00,302,0.78,"38,796.00","38,803.00","145,940.00",33304
8/27/2013,38505.00,38527.00,-273,-0.7,"38,525.00","38,529.00","144,426.00",34160
8/28/2013,37850.00,37856.00,-671,-1.74,"37,854.00","37,857.00","143,797.00",45843
8/29/2013,37950.00,37946.00,90,0.24,"37,941.00","37,950.00","143,604.00",36763
8/30/2013,37632.00,37946.00,,,,,"144,819.00",42851
9/2/2013,38250.00,38285.00,339,0.89,"38,281.00","38,288.00","144,853.00",32240
9/3/2013,38379.00,38493.00,208,0.54,"38,487.00","38,499.00","145,617.00",31182
9/4/2013,38135.00,38108.00,-385,-1,"38,105.00","38,110.00","145,028.00",32109
9/5/2013,38355.00,38323.00,215,0.56,"38,323.00","38,323.00","145,152.00",28751
9/6/2013,38417.00,38383.00,60,0.16,"38,383.00","38,383.00","143,556.00",35667
9/9/2013,38350.00,38313.00,-70,-0.18,"38,313.00","38,313.00","138,348.00",30953
9/10/2013,39080.00,39043.00,730,1.91,"39,043.00","39,043.00","134,786.00",44351
9/11/2013,38861.00,38883.00,-160,-0.41,"38,883.00","38,883.00","128,189.00",41634
9/12/2013,39199.00,39195.00,312,0.8,"39,194.00","39,196.00","122,864.00",43272
9/13/2013,39119.00,39009.00,-186,-0.47,"39,015.00","39,018.00","111,016.00",54808
9/16/2013,39091.00,39076.00,67,0.17,"39,075.00","39,077.00","74,253.00",141535
9/17/2013,39142.00,39204.00,128,0.33,"39,203.00","39,205.00","37,634.00",167777
9/18/2013,38884.00,38842.00,-362,-0.92,"38,838.00","38,846.00","25,844.00",52491
9/19/2013,39881.00,39882.00,"1,040.00",2.68,"39,882.00","39,882.00",,47873
9/20/2013,39900.00,39920.00,38,0.1,"39,913.00","39,927.00","143,637.00",25669
9/23/2013,39816.00,39767.00,-153,-0.38,"39,765.00","39,769.00","143,157.00",15983
9/25/2013,40145.00,40129.00,362,0.91,"40,122.00","40,136.00","145,866.00",28331
9/26/2013,40085.00,40070.00,-59,-0.15,"40,065.00","40,074.00","144,237.00",25920
9/27/2013,40112.00,40096.00,26,0.06,"40,091.00","40,100.00","139,617.00",30724
9/30/2013,39724.00,39748.00,-348,-0.87,"39,745.00","39,750.00","136,277.00",39709
10/1/2013,39696.00,39683.00,-65,-0.16,"39,679.00","39,686.00","135,225.00",25627
10/2/2013,39740.00,39641.00,-42,-0.11,"39,636.00","39,645.00","137,496.00",34610
10/3/2013,39505.00,39608.00,-33,-0.08,"39,602.00","39,614.00","139,035.00",32268
10/4/2013,39571.00,39562.00,-46,-0.12,"39,561.00","39,562.00","139,271.00",34414
10/7/2013,39440.00,39381.00,-181,-0.46,"39,380.00","39,382.00","140,272.00",25388
10/8/2013,38860.00,38895.00,-486,-1.23,"38,891.00","38,898.00","140,290.00",38787
10/9/2013,38480.00,38431.00,-464,-1.19,"38,430.00","38,432.00","140,339.00",36112
10/10/2013,38901.00,38937.00,506,1.32,"38,935.00","38,939.00","137,905.00",32038
10/11/2013,39220.00,39230.00,293,0.75,"39,224.00","39,235.00","138,954.00",24617
10/14/2013,39420.00,39341.00,111,0.28,"39,335.00","39,347.00","138,801.00",22147
10/15/2013,39950.00,39950.00,609,1.55,"39,945.00","39,954.00","138,185.00",35470
10/16/2013,39910.00,39981.00,31,0.08,"39,976.00","39,986.00","139,957.00",45985
10/17/2013,40119.00,40065.00,84,0.21,"40,060.00","40,069.00","140,065.00",34888
10/18/2013,40170.00,40165.00,100,0.25,"40,161.00","40,168.00","137,572.00",25450
10/21/2013,40435.00,40355.00,190,0.47,"40,354.00","40,355.00","136,327.00",20498
10/22/2013,40820.00,40844.00,489,1.21,"40,843.00","40,844.00","137,792.00",36387
10/23/2013,40500.00,40507.00,-337,-0.83,"40,505.00","40,508.00","136,432.00",24365
10/24/2013,40564.00,40484.00,-23,-0.06,"40,480.00","40,487.00","136,946.00",25704
10/25/2013,40584.00,40595.00,111,0.27,"40,592.00","40,598.00","138,451.00",26971
10/28/2013,40815.00,40813.00,218,0.54,"40,811.00","40,815.00","138,926.00",22545
10/29/2013,40875.00,40842.00,29,0.07,"40,839.00","40,844.00","139,178.00",18138
10/30/2013,40900.00,40972.00,130,0.32,"40,968.00","40,975.00","139,103.00",23314
10/31/2013,40865.00,40870.00,-102,-0.25,"40,864.00","40,875.00","140,174.00",32107
11/1/2013,40877.00,40946.00,76,0.19,"40,945.00","40,947.00","139,913.00",31066
11/4/2013,41065.00,41070.00,124,0.3,"41,065.00","41,074.00","139,715.00",23920
11/5/2013,41134.00,41109.00,39,0.09,"41,103.00","41,115.00","137,930.00",36686
11/6/2013,41604.00,41534.00,425,1.03,"41,533.00","41,534.00","139,447.00",32185
11/7/2013,41342.00,41428.00,-106,-0.26,"41,425.00","41,431.00","139,669.00",32706
11/8/2013,40880.00,40893.00,-535,-1.29,"40,890.00","40,895.00","140,043.00",35719
11/11/2013,40930.00,40948.00,55,0.13,"40,942.00","40,953.00","139,354.00",21848
11/12/2013,40933.00,40915.00,-33,-0.08,"40,910.00","40,920.00","139,851.00",30367
11/13/2013,40200.00,40121.00,-794,-1.94,"40,118.00","40,123.00","140,371.00",43342
11/14/2013,40385.00,40365.00,244,0.61,"40,360.00","40,370.00","140,819.00",34304
11/15/2013,40695.00,40594.00,229,0.57,"40,590.00","40,598.00","143,875.00",30210
11/18/2013,40800.00,40770.00,176,0.43,"40,762.00","40,778.00","146,151.00",30157
11/19/2013,40566.00,40483.00,-287,-0.7,"40,476.00","40,489.00","146,665.00",34423
11/20/2013,40550.00,40544.00,61,0.15,"40,541.00","40,546.00","148,289.00",28616
11/21/2013,40060.00,40077.00,-467,-1.15,"40,070.00","40,084.00","146,239.00",31706
11/22/2013,39795.00,39766.00,-311,-0.78,"39,761.00","39,770.00","143,971.00",35068
11/25/2013,39874.00,39898.00,132,0.33,"39,895.00","39,900.00","145,459.00",23250
11/26/2013,39300.00,39342.00,-556,-1.39,"39,335.00","39,348.00","144,545.00",33791
11/27/2013,39910.00,39897.00,555,1.41,"39,895.00","39,898.00","144,369.00",22285
11/28/2013,40360.00,40378.00,481,1.21,"40,375.00","40,380.00","144,053.00",22611
11/29/2013,40275.00,40314.00,-64,-0.16,"40,306.00","40,322.00","145,202.00",24633
12/2/2013,39987.00,39959.00,-355,-0.88,"39,953.00","39,965.00","145,229.00",26066
12/3/2013,39448.00,39281.00,-678,-1.7,"39,276.00","39,285.00","143,487.00",54328
12/4/2013,39505.00,39337.00,56,0.14,"39,333.00","39,340.00","143,631.00",50345
12/5/2013,39619.00,39697.00,360,0.92,"39,693.00","39,700.00","140,880.00",56042
12/6/2013,40026.00,39995.00,298,0.75,"39,990.00","40,000.00","136,801.00",44659
12/9/2013,40080.00,40129.00,134,0.34,"40,124.00","40,133.00","129,184.00",45068
12/10/2013,40020.00,39993.00,-136,-0.34,"39,990.00","39,995.00","122,928.00",43362
12/11/2013,39607.00,39756.00,-237,-0.59,"39,748.00","39,764.00","118,196.00",55288
12/12/2013,38680.00,38636.00,"-1,120.00",-2.82,"38,625.00","38,646.00","101,082.00",84090
12/13/2013,38555.00,38583.00,-53,-0.14,"38,582.00","38,584.00","85,463.00",96827
12/17/2013,39125.00,39113.00,530,1.37,"39,105.00","39,120.00","64,228.00",154705
12/18/2013,39224.00,39190.00,77,0.2,"39,182.00","39,198.00","43,276.00",56833
12/19/2013,39667.00,39667.00,477,1.22,"39,667.00","39,667.00",,51980
12/20/2013,40080.00,40084.00,417,1.05,"40,081.00","40,087.00","135,717.00",20113
12/23/2013,40287.00,40273.00,189,0.47,"40,270.00","40,276.00","138,157.00",18787
12/24/2013,40390.00,40407.00,134,0.33,"40,404.00","40,410.00","138,663.00",6038
12/27/2013,41270.00,41231.00,824,2.04,"41,230.00","41,232.00","140,792.00",25941
12/30/2013,41552.00,41572.00,341,0.83,"41,570.00","41,574.00","143,114.00",24182
12/31/2013,41780.00,41700.00,128,0.31,"41,699.00","41,700.00","145,099.00",6796
1/2/2014,41918.00,42062.00,362,0.87,"42,053.00","42,070.00","148,000.00",32838
1/3/2014,41600.00,41590.00,-472,-1.12,"41,580.00","41,600.00","147,637.00",27569
1/6/2014,41354.00,41337.00,-253,-0.61,"41,335.00","41,339.00","146,923.00",28473
1/7/2014,41397.00,41324.00,-13,-0.03,"41,320.00","41,327.00","148,183.00",29555
1/8/2014,41180.00,41141.00,-183,-0.44,"41,133.00","41,149.00","149,461.00",24718
1/9/2014,40818.00,40927.00,-214,-0.52,"40,922.00","40,932.00","150,102.00",24958
1/10/2014,41138.00,41082.00,155,0.38,"41,073.00","41,090.00","152,205.00",31289
1/13/2014,41452.00,41396.00,314,0.76,"41,392.00","41,400.00","154,344.00",33002
1/14/2014,41341.00,41333.00,-63,-0.15,"41,330.00","41,335.00","156,054.00",33960
1/15/2014,41759.00,41785.00,452,1.09,"41,776.00","41,794.00","155,195.00",26483
1/16/2014,42120.00,42064.00,279,0.67,"42,058.00","42,069.00","151,766.00",38819
1/17/2014,42070.00,42089.00,25,0.06,"42,087.00","42,090.00","150,122.00",36033
1/20/2014,42340.00,42348.00,259,0.62,"42,336.00","42,360.00","149,674.00",21923
1/21/2014,42245.00,42295.00,-53,-0.13,"42,290.00","42,299.00","149,708.00",30408
1/22/2014,42400.00,42343.00,48,0.11,"42,339.00","42,346.00","148,555.00",21026
1/23/2014,42378.00,42423.00,80,0.19,"42,416.00","42,429.00","150,619.00",28749
1/24/2014,41700.00,41784.00,-639,-1.51,"41,780.00","41,787.00","146,765.00",39879
1/27/2014,40980.00,41125.00,-659,-1.58,"41,120.00","41,130.00","147,632.00",45349
1/28/2014,41086.00,41150.00,25,0.06,"41,144.00","41,155.00","145,684.00",36486
1/29/2014,40859.00,40982.00,-168,-0.41,"40,975.00","40,989.00","146,327.00",63796
1/30/2014,40750.00,40717.00,-265,-0.65,"40,711.00","40,723.00","145,385.00",45712
1/31/2014,40615.00,40565.00,-152,-0.37,"40,560.00","40,569.00","142,579.00",48652
2/3/2014,40329.00,40396.00,-169,-0.42,"40,392.00","40,400.00","142,342.00",45381
2/4/2014,39999.00,39968.00,-428,-1.06,"39,966.00","39,970.00","138,541.00",59209
2/5/2014,39855.00,39949.00,-19,-0.05,"39,947.00","39,950.00","134,730.00",53975
2/6/2014,40429.00,40471.00,522,1.31,"40,462.00","40,479.00","132,437.00",58935
2/7/2014,40780.00,40779.00,308,0.76,"40,770.00","40,788.00","131,400.00",38589
2/10/2014,41221.00,41232.00,453,1.11,"41,229.00","41,235.00","131,494.00",34315
2/11/2014,41271.00,41233.00,1,0,"41,226.00","41,239.00","131,237.00",48304
2/12/2014,41770.00,41830.00,597,1.45,"41,825.00","41,834.00","131,638.00",38322
2/13/2014,41719.00,41658.00,-172,-0.41,"41,651.00","41,665.00","131,428.00",41221
2/14/2014,42100.00,42025.00,367,0.88,"42,021.00","42,029.00","132,616.00",30232
2/17/2014,42424.00,42394.00,369,0.88,"42,392.00","42,396.00","133,194.00",25081
2/18/2014,42500.00,42440.00,46,0.11,"42,432.00","42,447.00","133,974.00",37796
2/19/2014,42930.00,42799.00,359,0.85,"42,798.00","42,799.00","138,302.00",44395
2/20/2014,42697.00,42506.00,-293,-0.68,"42,501.00","42,510.00","141,708.00",34727
2/21/2014,42878.00,42860.00,354,0.83,"42,852.00","42,867.00","144,421.00",31848
2/24/2014,42803.00,42828.00,-32,-0.07,"42,825.00","42,830.00","144,197.00",32304
2/25/2014,42298.00,42355.00,-473,-1.1,"42,352.00","42,357.00","140,781.00",43248
2/26/2014,42500.00,42390.00,35,0.08,"42,381.00","42,398.00","143,384.00",35348
2/27/2014,42402.00,42427.00,37,0.09,"42,423.00","42,430.00","144,469.00",35133
2/28/2014,42680.00,42594.00,167,0.39,"42,589.00","42,598.00","142,732.00",50919
3/3/2014,42570.00,42542.00,-52,-0.12,"42,536.00","42,548.00","143,541.00",32873
3/4/2014,43070.00,43045.00,503,1.18,"43,043.00","43,047.00","141,397.00",48214
3/5/2014,42930.00,42903.00,-142,-0.33,"42,901.00","42,905.00","142,087.00",39649
3/6/2014,43280.00,43230.00,327,0.76,"43,229.00","43,230.00","136,489.00",44230
3/7/2014,43170.00,43151.00,-79,-0.18,"43,142.00","43,159.00","136,862.00",40519
3/10/2014,42836.00,42708.00,-443,-1.03,"42,705.00","42,711.00","136,204.00",31947
3/11/2014,42985.00,43061.00,353,0.83,"43,053.00","43,069.00","132,134.00",54493
3/12/2014,42720.00,42602.00,-459,-1.07,"42,600.00","42,603.00","119,383.00",59521
3/13/2014,42212.00,42228.00,-374,-0.88,"42,223.00","42,232.00","109,688.00",56046
3/14/2014,41723.00,41771.00,-457,-1.08,"41,766.00","41,776.00","97,740.00",89685
3/17/2014,42185.00,42179.00,408,0.98,"42,175.00","42,182.00","80,109.00",126576
3/18/2014,42525.00,42411.00,232,0.55,"42,410.00","42,411.00","45,040.00",138748
3/19/2014,41980.00,41988.00,-423,-1,"41,982.00","41,993.00","32,653.00",76349
3/20/2014,42220.00,42228.00,240,0.57,"42,222.00","42,233.00","130,754.00",83983
3/24/2014,42600.00,42510.00,282,0.67,"42,507.00","42,512.00","138,462.00",54750
3/25/2014,43140.00,43105.00,595,1.4,"43,100.00","43,110.00","140,559.00",35233
3/26/2014,43325.00,43312.00,207,0.48,"43,307.00","43,317.00","141,327.00",22377
3/27/2014,43030.00,43031.00,-281,-0.65,"43,025.00","43,036.00","142,047.00",35868
3/28/2014,43579.00,43522.00,491,1.14,"43,520.00","43,524.00","141,436.00",25448
3/31/2014,43291.00,43376.00,-146,-0.34,"43,371.00","43,380.00","141,259.00",30053
4/1/2014,43735.00,43668.00,292,0.67,"43,666.00","43,670.00","143,930.00",29799
4/2/2014,43998.00,43961.00,293,0.67,"43,955.00","43,967.00","145,327.00",24980
4/3/2014,43780.00,43762.00,-199,-0.45,"43,755.00","43,769.00","144,362.00",31367
4/4/2014,43825.00,43897.00,135,0.31,"43,895.00","43,898.00","145,716.00",26744
4/7/2014,43470.00,43446.00,-451,-1.03,"43,441.00","43,450.00","143,261.00",33259
4/8/2014,43753.00,43634.00,188,0.43,"43,631.00","43,637.00","143,734.00",35424
4/9/2014,43885.00,43842.00,208,0.48,"43,835.00","43,848.00","144,080.00",30073
4/10/2014,43900.00,43939.00,97,0.22,"43,931.00","43,946.00","144,141.00",24764
4/11/2014,43450.00,43485.00,-454,-1.03,"43,480.00","43,490.00","143,629.00",34011
4/14/2014,43550.00,43604.00,119,0.27,"43,598.00","43,609.00","143,213.00",24548
4/15/2014,43170.00,43227.00,-377,-0.86,"43,225.00","43,229.00","142,645.00",30396
4/16/2014,43669.00,43616.00,389,0.9,"43,612.00","43,620.00","143,956.00",32755
4/17/2014,43880.00,43843.00,227,0.52,"43,837.00","43,849.00","144,061.00",27454
4/22/2014,44041.00,44068.00,225,0.51,"44,065.00","44,070.00","143,985.00",27321
4/23/2014,44008.00,44027.00,-41,-0.09,"44,023.00","44,030.00","144,810.00",24013
4/24/2014,44350.00,44246.00,219,0.5,"44,241.00","44,250.00","144,632.00",25551
4/25/2014,44186.00,44152.00,-94,-0.21,"44,146.00","44,157.00","145,617.00",27688
4/29/2014,44185.00,44131.00,-21,-0.05,"44,126.00","44,136.00","144,371.00",34682
4/30/2014,44197.00,44144.00,13,0.03,"44,138.00","44,149.00","145,458.00",23806
5/2/2014,44321.00,44352.00,208,0.47,"44,345.00","44,359.00","147,768.00",34143
5/5/2014,44030.00,44053.00,-299,-0.67,"44,049.00","44,056.00","146,593.00",20462
5/6/2014,44170.00,44138.00,85,0.19,"44,135.00","44,141.00","148,386.00",21244
5/8/2014,44225.00,44169.00,31,0.07,"44,166.00","44,172.00","145,629.00",27950
5/9/2014,44022.00,43992.00,-177,-0.4,"43,990.00","43,993.00","144,618.00",25013
5/12/2014,44360.00,44370.00,378,0.86,"44,366.00","44,374.00","147,807.00",28259
5/13/2014,44329.00,44307.00,-63,-0.14,"44,304.00","44,309.00","147,238.00",32012
5/14/2014,44787.00,44751.00,444,1,"44,750.00","44,752.00","149,931.00",29718
5/15/2014,44572.00,44617.00,-134,-0.3,"44,613.00","44,620.00","149,768.00",39410
5/16/2014,44374.00,44286.00,-331,-0.74,"44,280.00","44,292.00","149,576.00",30774
5/19/2014,44720.00,44614.00,328,0.74,"44,610.00","44,617.00","151,023.00",33700
5/20/2014,44755.00,44764.00,150,0.34,"44,760.00","44,768.00","152,456.00",24731
5/21/2014,44777.00,44798.00,34,0.08,"44,796.00","44,799.00","153,174.00",25361
5/22/2014,45030.00,44998.00,200,0.45,"44,995.00","45,000.00","153,546.00",24768
5/23/2014,45107.00,45078.00,80,0.18,"45,075.00","45,080.00","150,526.00",26568
5/26/2014,45111.00,45143.00,65,0.14,"45,140.00","45,146.00","150,360.00",8980
5/27/2014,45030.00,45000.00,-143,-0.32,"44,995.00","45,005.00","147,032.00",21649
5/28/2014,44850.00,44864.00,-136,-0.3,"44,856.00","44,872.00","146,832.00",23970
5/29/2014,44905.00,44913.00,49,0.11,"44,906.00","44,920.00","147,541.00",23574
5/30/2014,44863.00,44885.00,-28,-0.06,"44,881.00","44,889.00","148,405.00",22426
6/2/2014,44983.00,44958.00,73,0.16,"44,951.00","44,964.00","149,932.00",22662
6/3/2014,45100.00,45076.00,118,0.26,"45,071.00","45,080.00","150,906.00",26646
6/4/2014,45080.00,45069.00,-7,-0.02,"45,065.00","45,073.00","150,244.00",26506
6/5/2014,45072.00,45097.00,28,0.06,"45,094.00","45,100.00","149,677.00",31255
6/6/2014,45040.00,45035.00,-62,-0.14,"45,032.00","45,038.00","149,967.00",25006
6/9/2014,45204.00,45176.00,141,0.31,"45,173.00","45,179.00","150,814.00",28515
6/10/2014,45840.00,45792.00,616,1.36,"45,791.00","45,793.00","142,753.00",52375
6/11/2014,45770.00,45758.00,-34,-0.07,"45,755.00","45,760.00","135,708.00",48288
6/12/2014,45698.00,45655.00,-103,-0.23,"45,650.00","45,659.00","122,153.00",56003
6/13/2014,45870.00,45805.00,150,0.33,"45,800.00","45,809.00","103,080.00",104220
6/17/2014,45905.00,45893.00,88,0.19,"45,889.00","45,897.00","60,128.00",158213
6/18/2014,45768.00,45718.00,-175,-0.38,"45,715.00","45,720.00","43,391.00",79937
6/19/2014,46470.00,46518.00,800,1.75,"46,515.00","46,520.00","158,805.00",69086
6/20/2014,46470.00,46487.00,-31,-0.07,"46,482.00","46,491.00","159,342.00",20969
6/23/2014,46183.00,46257.00,-230,-0.49,"46,255.00","46,258.00","158,321.00",23416
6/24/2014,46080.00,46043.00,-214,-0.46,"46,039.00","46,047.00","159,041.00",23433
6/25/2014,45560.00,45553.00,-490,-1.06,"45,551.00","45,555.00","158,175.00",28344
6/26/2014,45954.00,45973.00,420,0.92,"45,967.00","45,978.00","159,702.00",31621
6/27/2014,45853.00,45819.00,-154,-0.33,"45,818.00","45,820.00","160,229.00",19176
6/30/2014,46055.00,46070.00,251,0.55,"46,066.00","46,074.00","163,791.00",30145
7/1/2014,46675.00,46642.00,572,1.24,"46,638.00","46,645.00","164,939.00",40093
7/2/2014,46986.00,46992.00,350,0.75,"46,990.00","46,993.00","163,196.00",30198
7/3/2014,47115.00,47034.00,42,0.09,"47,030.00","47,037.00","161,758.00",38586
7/4/2014,47190.00,47188.00,154,0.33,"47,182.00","47,193.00","161,167.00",11708
7/7/2014,46930.00,46958.00,-230,-0.49,"46,953.00","46,963.00","162,893.00",26730
7/8/2014,46507.00,46670.00,-288,-0.61,"46,665.00","46,674.00","164,307.00",29469
7/9/2014,46379.00,46429.00,-241,-0.52,"46,428.00","46,430.00","163,512.00",23211
7/10/2014,45960.00,46015.00,-414,-0.89,"46,009.00","46,021.00","163,159.00",51302
7/11/2014,46115.00,46142.00,127,0.28,"46,140.00","46,144.00","164,883.00",26303
7/14/2014,46455.00,46459.00,317,0.69,"46,455.00","46,462.00","165,204.00",21112
7/15/2014,46602.00,46650.00,191,0.41,"46,645.00","46,654.00","165,783.00",22183
7/16/2014,46950.00,46958.00,308,0.66,"46,955.00","46,960.00","166,304.00",24131
7/17/2014,46539.00,46647.00,-311,-0.66,"46,645.00","46,649.00","164,724.00",28695
7/18/2014,46589.00,46599.00,-48,-0.1,"46,596.00","46,602.00","165,052.00",28446
7/21/2014,46265.00,46267.00,-332,-0.71,"46,266.00","46,268.00","164,402.00",21313
7/22/2014,46881.00,46797.00,530,1.15,"46,794.00","46,800.00","164,038.00",30771
7/23/2014,46650.00,46719.00,-78,-0.17,"46,718.00","46,720.00","164,255.00",22363
7/24/2014,46515.00,46427.00,-292,-0.63,"46,420.00","46,434.00","165,941.00",28338
7/25/2014,46251.00,46356.00,-71,-0.15,"46,352.00","46,359.00","164,398.00",23792
7/28/2014,46826.00,46723.00,367,0.79,"46,720.00","46,725.00","163,994.00",20033
7/29/2014,46955.00,47025.00,302,0.65,"47,020.00","47,030.00","166,464.00",25551
7/30/2014,46510.00,46489.00,-536,-1.14,"46,485.00","46,492.00","165,281.00",31190
7/31/2014,46120.00,46176.00,-313,-0.67,"46,170.00","46,182.00","163,199.00",37810
8/1/2014,45624.00,45662.00,-514,-1.11,"45,660.00","45,664.00","161,546.00",57227
8/4/2014,46005.00,45994.00,332,0.73,"45,990.00","45,998.00","158,862.00",35061
8/5/2014,46175.00,46135.00,141,0.31,"46,130.00","46,139.00","159,986.00",35493
8/6/2014,45823.00,45874.00,-261,-0.57,"45,867.00","45,880.00","160,082.00",46678
8/7/2014,45445.00,45494.00,-380,-0.83,"45,492.00","45,496.00","159,347.00",33310
8/8/2014,45628.00,45564.00,70,0.15,"45,560.00","45,567.00","159,128.00",34688
8/11/2014,46369.00,46327.00,763,1.67,"46,325.00","46,328.00","158,539.00",27112
8/12/2014,46320.00,46214.00,-113,-0.24,"46,210.00","46,217.00","161,310.00",24379
8/13/2014,46265.00,46086.00,-128,-0.28,"46,081.00","46,090.00","162,772.00",31000
8/14/2014,45954.00,45858.00,-228,-0.49,"45,845.00","45,871.00","163,523.00",22284
8/15/2014,45981.00,46025.00,167,0.36,"46,022.00","46,028.00","162,220.00",24424
8/18/2014,46416.00,46410.00,385,0.84,"46,405.00","46,415.00","161,609.00",19572
8/19/2014,46070.00,46148.00,-262,-0.56,"46,145.00","46,150.00","161,699.00",28077
8/20/2014,46297.00,46269.00,121,0.26,"46,268.00","46,270.00","161,807.00",25396
8/21/2014,46245.00,46252.00,-17,-0.04,"46,244.00","46,259.00","163,350.00",24570
8/22/2014,45832.00,45827.00,-425,-0.92,"45,823.00","45,830.00","162,504.00",31941
8/25/2014,46159.00,46191.00,364,0.79,"46,190.00","46,192.00","161,892.00",14547
8/26/2014,46408.00,46433.00,242,0.52,"46,431.00","46,435.00","164,497.00",32662
8/27/2014,46351.00,46323.00,-110,-0.24,"46,320.00","46,326.00","164,665.00",18200
8/28/2014,45723.00,45805.00,-518,-1.12,"45,800.00","45,810.00","161,515.00",36090
8/29/2014,45630.00,45585.00,-220,-0.48,"45,580.00","45,589.00","157,625.00",31608
9/1/2014,45800.00,45763.00,178,0.39,"45,759.00","45,766.00","152,258.00",22547
9/2/2014,46046.00,46117.00,354,0.77,"46,114.00","46,120.00","152,538.00",29212
9/3/2014,46385.00,46483.00,366,0.79,"46,479.00","46,487.00","153,652.00",38131
9/4/2014,46620.00,46692.00,209,0.45,"46,685.00","46,698.00","149,189.00",36662
9/5/2014,46479.00,46378.00,-314,-0.67,"46,375.00","46,380.00","146,530.00",28151
9/8/2014,46320.00,46265.00,-113,-0.24,"46,261.00","46,268.00","145,771.00",28171
9/9/2014,46399.00,46385.00,120,0.26,"46,380.00","46,390.00","139,223.00",45384
9/10/2014,46000.00,45913.00,-472,-1.02,"45,908.00","45,918.00","131,855.00",40575
9/11/2014,45955.00,45895.00,-18,-0.04,"45,891.00","45,899.00","120,557.00",54605
