,VaR,ES,Loss,Date
1112,5.312797769999087,6.821339371936452,0.6888140807558941,2015-12-30
1113,5.293981051103034,6.796934364649278,3.24595552266093,2016-01-04
1114,5.290431639966576,6.793407443100022,0.2830096497923834,2016-01-05
1115,5.299835664891975,6.8067881234551315,1.5818963580775574,2016-01-06
1116,5.284793102914728,6.787698373838948,2.684034522471678,2016-01-07
1117,5.283170837207038,6.787038636462721,1.2990062276455316,2016-01-08
1118,5.283179697933672,6.78714385871458,0.7267574259460275,2016-01-12
1119,5.283384826336577,6.787490703814451,1.033460024940565,2016-01-13
1120,5.288813659271663,6.795427706056093,-0.0885620898212546,2016-01-14
1121,5.272958774518121,6.774763071569527,2.6337293720013664,2016-01-15
1122,5.2702328872651565,6.772396290754876,0.230064567088974,2016-01-19
1123,5.259756620370803,6.75892567907911,1.9129849443517464,2016-01-20
1124,5.258837670484636,6.758933732264697,-0.4079080678609247,2016-01-21
1125,5.229900233811737,6.721491058918515,-4.329285330489264,2016-01-22
1126,5.2347981384129545,6.727095265444078,1.1893008317503302,2016-01-25
1127,5.2332657043962785,6.725390218866256,-0.6788910133058972,2016-01-26
1128,5.241188736216801,6.736277646199149,-0.0335297715227844,2016-01-27
1129,5.241212718357187,6.73628113889274,-0.2724163658649119,2016-01-28
1130,5.22800810496451,6.718818426903542,-2.7861426497882986,2016-01-29
1131,5.230552074160025,6.721387783536796,0.0116187303939206,2016-02-01
1132,5.268093302170093,6.768977817002258,2.249236968031413,2016-02-02
1133,5.26595126128403,6.7672531774700175,0.5691873670244081,2016-02-03
1134,5.268080327242669,6.769745140552843,0.0950927646590475,2016-02-04
1135,5.2721649919418,6.7759398390457335,2.357685894563437,2016-02-05
1136,5.266042805800087,6.7686179224684535,1.56579434099507,2016-02-08
1137,5.248710257304858,6.746427753925041,2.67431758588257,2016-02-09
1138,5.245440164827849,6.743263414629591,0.2386141821769753,2016-02-10
1139,5.244745716510097,6.742650326375813,0.08438509135719,2016-02-12
1140,5.226786355915015,6.7195901137656024,-3.4192169642493737,2016-02-16
1141,5.235645690780361,6.729465526548983,-1.997954004776053,2016-02-17
1142,5.237330366816956,6.731231206726386,0.1463119647511705,2016-02-18
1143,5.239006655699932,6.733140727937157,0.501713268518068,2016-02-19
1144,5.231126127818645,6.7231593359494966,-1.8657216535216503,2016-02-22
1145,5.2283416624289325,6.719147202021815,1.4796817892170475,2016-02-23
1146,5.2265198403809245,6.717497348265857,-0.0603407635723103,2016-02-24
1147,5.225567137725074,6.716700498023981,-1.2450804271587088,2016-02-25
1148,5.236656973026698,6.731720267195504,-0.5574219072688698,2016-02-26
1149,5.238859570874312,6.734274547256107,0.0250672226133699,2016-02-29
1150,5.23175369560231,6.725193112968854,-2.107871782265109,2016-03-01
1151,5.230821285950203,6.723220006266452,-1.277507994076266,2016-03-02
1152,5.231744244017671,6.723988998467395,-0.3568287182121157,2016-03-03
1153,5.22966760782642,6.721087893404978,-0.8939651468953038,2016-03-04
1154,5.231067747858188,6.722494731772557,-0.0919583211157123,2016-03-07
1155,5.228120986832469,6.718979638038045,1.340752243210552,2016-03-08
1156,5.2292476879455405,6.720584565809194,-0.591892056657681,2016-03-09
1157,5.2296402594438085,6.7209791919656485,0.1668584197003495,2016-03-10
1158,5.225211918824718,6.715591369246152,-1.813986405360429,2016-03-11
1159,5.227033484041647,6.717620719441819,-0.3571603747406646,2016-03-14
1160,5.226016105637137,6.7161268712771065,0.7260251193204779,2016-03-15
1161,5.22430240495791,6.714068075669462,-0.6979840164372533,2016-03-16
1162,5.225615340521878,6.715297747039095,-0.3458126899494404,2016-03-17
1163,5.226260293156375,6.716050923645477,0.0790207810920593,2016-03-18
1164,5.2291818201954285,6.719524532858488,-0.9132206053692362,2016-03-22
1165,5.2278159255557615,6.717352375622755,1.1379293614872164,2016-03-23
1166,5.229695113562234,6.720808018018964,0.5967896544088883,2016-03-24
1167,5.227043529226576,6.71787331486929,-1.256010999999563,2016-03-29
1168,5.228408240178414,6.71951545853575,-0.1242058403103062,2016-03-30
1169,5.227800586737149,6.718713058305218,0.5590997385349801,2016-03-31
1170,5.226322367016571,6.716630035241297,1.1861794221901985,2016-04-01
1171,5.223758836428664,6.713738198192674,0.5527927644622184,2016-04-04
1172,5.219776648484366,6.709281320471542,1.573106406446576,2016-04-05
1173,5.216046006028,6.705088892780302,-1.157496846216346,2016-04-06
1174,5.215854955218478,6.704388747173352,0.8952298489479572,2016-04-07
1175,5.211811361612647,6.699701178858827,-1.0470977418254583,2016-04-08
1176,5.212973001678356,6.700787328484065,-0.0315950131674951,2016-04-11
1177,5.210280745585957,6.697017921848252,-1.3875493352857364,2016-04-12
1178,5.204466439779009,6.688818448637137,-2.208060872628648,2016-04-13
1179,5.2063265149439,6.690569144549914,-0.6397729539520329,2016-04-14
1180,5.207264545632386,6.69197616719445,0.2931842462659629,2016-04-15
